,Year,Week_Nr,Open,Close/Last,High,Low,Volume
242,2023,19,330.67,332.14,336.32,329.7401,5544852
241,2023,19,335.21,335.42,337.11,329.51,4289897
240,2023,19,334.98,344.76,345.47,331.84,8033531
239,2023,19,344.76,339.89,348.1664,337.3637,6082360
238,2023,20,340.62,335.89,341.9,335.54,3652970
237,2023,20,334.0,333.75,335.17,331.91,3334863
236,2023,20,331.76,339.96,341.38,329.615,3958807
235,2023,20,347.25,371.29,375.87,346.37,20925240
234,2023,20,369.86,365.36,369.99,363.81,7859703
233,2023,21,365.36,363.01,372.01,362.5,5406420
232,2023,21,360.24,355.99,364.17,354.31,6866078
231,2023,21,356.93,364.85,367.151,356.625,7973316
230,2023,21,359.61,359.0,367.4499,357.42,6263105
229,2023,21,361.1,378.88,383.76,356.0,9360436
228,2023,22,397.48,392.98,405.11,385.79,10864990
227,2023,22,391.89,395.23,396.26,388.91,6988047
226,2023,22,397.41,403.13,407.52,393.08,7160145
225,2023,22,402.89,400.47,406.58,395.9,5902381
224,2023,23,400.47,403.54,413.86,400.15,7247413
223,2023,23,405.0,399.29,405.12,396.93,4991532
222,2023,23,410.43,399.77,418.95,399.23,11932390
221,2023,23,399.77,409.37,409.54,396.34,5991087
220,2023,23,424.5,420.02,425.9,414.76,12372830
219,2023,24,418.83,423.97,424.7,416.5669,5967712
218,2023,24,430.01,435.73,437.27,428.4,7820535
217,2023,24,434.99,440.86,447.33,433.5,8413089
216,2023,24,444.1,445.27,448.65,439.5,7099915
215,2023,24,446.15,431.96,447.51,430.9,8753740
214,2023,25,430.18,434.7,440.0,430.0,4762313
213,2023,25,432.65,424.45,434.55,422.54,5146441
212,2023,25,422.93,422.48,424.71,418.6801,4872246
211,2023,25,418.59,424.02,425.82,417.73,8298600
210,2023,26,422.435,415.94,430.9599,414.9,4640022
209,2023,26,417.39,417.08,420.8789,411.5,4818066
208,2023,26,423.1,429.84,437.2915,422.89,8811342
207,2023,26,434.33,428.24,437.85,426.15,4932310
206,2023,26,431.1,440.49,444.12,431.1,7346394
205,2023,27,439.76,441.44,441.545,431.62,3728461
204,2023,27,444.91,445.9,450.97,439.6244,6875414
203,2023,27,440.0,438.84,442.7999,430.72,4944892
202,2023,27,438.6,438.1,442.325,435.8354,4165144
201,2023,28,438.52,441.71,444.41,436.82,4251737
200,2023,28,438.65,440.21,440.8,431.0415,4574559
199,2023,28,444.55,444.05,445.4085,437.7494,5731657
198,2023,28,447.0,450.38,451.67,441.177,6157475
197,2023,28,452.785,441.91,456.48,439.7,7195860
196,2023,29,445.57,450.05,456.68,445.1053,6901141
195,2023,29,451.0,474.8,478.15,448.78,13196880
194,2023,29,476.86,477.59,485.0,470.0,20996480
193,2023,29,447.0,437.42,448.5,432.0,23989710
192,2023,29,437.37,427.5,438.24,423.19,17340030
191,2023,30,425.0,428.37,428.64,419.19,8282434
190,2023,30,427.18,427.7,430.8799,426.13,4859843
189,2023,30,424.2,422.67,425.26,415.59,6009242
188,2023,30,426.9,413.17,427.52,411.88,6594466
187,2023,30,415.56,425.78,427.47,413.76,6428073
186,2023,31,426.51,438.97,439.13,426.3,6587619
185,2023,31,437.37,438.62,445.2499,431.4,5725544
184,2023,31,435.23,429.7,435.56,426.56,4921781
183,2023,31,427.8,431.0,441.93,427.19,6259309
182,2023,31,433.06,431.6,436.5,426.27,5441811
181,2023,32,436.455,440.76,441.11,428.9057,4781303
180,2023,32,440.36,438.3,443.57,435.1,3767195
179,2023,32,439.74,428.9,440.62,427.59,3846639
178,2023,32,431.12,429.98,438.12,428.69,5467607
177,2023,32,428.98,421.66,430.6317,421.3277,3927914
176,2023,33,421.99,427.78,428.845,418.78,3965963
175,2023,33,424.41,423.7,429.12,421.04,3367998
174,2023,33,423.73,415.45,424.51,415.25,3967021
173,2023,33,415.0,403.0,415.24,401.5818,6031469
172,2023,33,399.33,404.53,406.52,398.15,4312196
171,2023,34,402.23,408.29,409.61,399.5,3861579
170,2023,34,409.0,413.17,415.74,407.4,3603273
169,2023,34,418.4,427.55,437.02,417.71,8174732
168,2023,34,425.41,406.93,427.59,406.165,5687799
167,2023,34,412.0,416.03,419.25,407.5641,5390933
166,2023,35,418.04,418.06,419.83,413.27,2928613
165,2023,35,416.0,429.99,432.17,414.5,4486703
164,2023,35,430.85,434.67,438.16,428.35,3625380
163,2023,35,431.23,433.68,437.15,431.23,3802954
162,2023,35,437.725,439.88,445.5,435.93,4793379
161,2023,36,438.39,448.68,453.45,438.0,6155865
160,2023,36,448.61,445.76,451.39,440.49,3862274
159,2023,36,441.15,443.14,444.6,436.7,2922676
158,2023,36,443.56,442.8,446.81,438.85,2704353
157,2023,37,443.07,445.36,449.89,442.75,2913767
156,2023,37,442.85,434.69,445.4399,434.12,3124024
155,2023,37,435.5,412.24,438.4,410.69,11843030
154,2023,37,410.4,400.49,411.39,400.0,10709040
153,2023,37,401.0,396.94,404.6997,395.03,9116745
152,2023,38,395.5,394.4,399.465,392.6,4704706
151,2023,38,392.84,396.2,398.23,390.245,4080054
150,2023,38,397.05,386.3,397.985,386.12,3866619
149,2023,38,386.5,384.15,395.8999,383.42,5556388
148,2023,38,385.0,379.81,386.88,378.36,3699796
147,2023,39,382.9,384.8,386.62,380.81,3757278
146,2023,39,382.88,379.25,384.56,377.355,4089392
145,2023,39,382.4,377.59,384.223,376.25,3843521
144,2023,39,375.6,376.36,378.96,371.1,4369906
143,2023,39,380.0,377.6,382.58,375.35,4205298
142,2023,40,377.48,380.33,384.808,376.8,3102101
141,2023,40,377.11,376.75,394.9,372.8492,8878134
140,2023,40,376.5,376.9,380.22,373.58,4303658
139,2023,40,378.01,372.59,378.5999,367.24,5034773
138,2023,40,368.43,381.51,382.52,367.77,4778118
137,2023,41,378.05,385.95,387.17,377.755,3299802
136,2023,41,385.58,373.32,388.7,372.25,7288939
135,2023,41,372.775,365.93,377.81,365.34,9151395
134,2023,41,366.48,361.2,368.83,359.05,7376086
133,2023,41,355.64,355.68,358.93,352.05,6316320
132,2023,42,356.21,360.82,363.0799,354.77,5128947
131,2023,42,361.1,355.72,362.7049,353.89,5908412
130,2023,42,351.0,346.19,354.79,344.73,11429640
129,2023,42,404.74,401.77,408.95,392.2601,28074420
128,2023,42,405.63,400.96,410.64,398.01,12782920
127,2023,43,403.32,406.84,407.54,398.5201,7390032
126,2023,43,409.68,413.73,416.6899,408.39,6459247
125,2023,43,416.02,411.25,418.84,410.11,6299587
124,2023,43,411.42,403.54,417.31,401.5444,6849702
123,2023,43,406.42,397.87,410.21,395.62,4997612
122,2023,44,402.35,410.08,412.82,399.41,5317147
121,2023,44,409.24,411.69,412.52,404.6301,3877623
120,2023,44,414.77,420.19,420.6,414.1798,4806108
119,2023,44,421.17,424.71,426.69,417.1,4475984
118,2023,44,428.76,432.36,434.815,425.53,3667051
117,2023,45,434.38,434.74,435.03,429.61,3003235
116,2023,45,436.18,434.61,437.64,431.0,3291064
115,2023,45,435.0,436.65,438.07,433.68,2356845
114,2023,45,438.03,435.15,440.38,434.35,2735507
113,2023,45,437.48,447.24,447.48,435.51,4443284
112,2023,46,447.25,444.62,448.43,442.6,2896143
111,2023,46,448.78,448.65,454.075,445.64,4060884
110,2023,46,452.81,461.94,462.7499,452.45,5035283
109,2023,46,463.0,466.95,467.28,459.65,3655974
108,2023,46,466.95,465.91,467.65,462.76,2800214
107,2023,47,465.4,474.47,476.7558,465.4,3621095
106,2023,47,472.63,474.95,477.02,471.21,2997723
105,2023,47,476.8,478.0,482.7,476.56,2843891
104,2023,47,477.11,479.56,480.4,475.2,1404732
103,2023,48,479.03,479.17,482.0,475.35,3625924
102,2023,48,478.11,479.0,480.5,475.95,2890164
101,2023,48,479.0,477.19,480.9885,474.49,2855540
100,2023,48,475.31,473.97,478.5907,470.42,4287349
99,2023,48,473.17,465.74,475.2299,464.6,4341471
98,2023,49,460.99,453.9,461.2,451.2,5157713
97,2023,49,450.7,455.15,456.39,449.58,3380674
96,2023,49,460.0,446.73,460.5,445.73,4178755
95,2023,49,450.85,452.0,452.885,448.32,3506722
94,2023,49,450.76,453.76,455.5,450.76,3458384
93,2023,50,459.36,459.89,470.65,457.21,4929662
92,2023,50,465.23,463.0,465.61,459.1962,3302660
91,2023,50,461.98,479.98,481.25,461.98,5820192
90,2023,50,480.36,469.83,480.76,464.7601,5176437
89,2023,50,467.3,472.06,473.0,467.3,7840992
88,2023,51,476.3,486.12,492.04,475.095,6410660
87,2023,51,488.4,495.02,496.14,484.06,3849014
86,2023,51,492.0,489.27,500.89,488.39,4563690
85,2023,51,492.66,491.61,494.4,486.77,2756225
84,2023,51,494.0,486.76,496.02,485.45,2702672
83,2023,52,489.39,491.19,491.48,486.38,2034517
82,2023,52,491.24,491.79,494.015,489.25,2561330
81,2023,52,492.0,490.51,492.89,489.07,1710492
80,2023,52,490.37,486.88,492.2299,481.935,2740555
79,2024,1,483.185,468.5,484.65,461.86,5049423
78,2024,1,467.32,470.26,475.05,465.7727,3443694
77,2024,1,472.98,474.67,480.7393,466.53,3636513
76,2024,1,476.5,474.06,479.545,471.804,2631250
75,2024,2,473.89,485.03,485.24,473.65,3675775
74,2024,2,475.53,482.09,485.085,473.8,3526757
73,2024,2,481.6,478.33,487.0,472.95,4342448
72,2024,2,492.54,492.23,503.41,483.82,7993265
71,2024,2,500.51,492.16,500.79,490.61,5003718
70,2024,3,490.0,481.24,494.15,478.02,4678974
69,2024,3,484.5,480.33,486.21,475.2642,4894593
68,2024,3,480.03,485.31,485.77,478.02,4054399
67,2024,3,484.98,482.95,485.67,476.06,5672351
66,2024,4,487.55,485.71,489.8,479.9,5212309
65,2024,4,492.0,492.19,498.96,481.4,15506020
64,2024,4,537.75,544.87,562.5,537.07,26432800
63,2024,4,551.95,562.0,563.46,548.46,9451915
62,2024,4,561.81,570.42,579.64,558.4319,12770570
61,2024,5,571.35,575.79,578.5499,562.68,6905390
60,2024,5,567.32,562.85,570.88,560.82,6181798
59,2024,5,562.85,564.11,572.15,562.045,4857599
58,2024,5,567.02,567.51,572.66,563.83,3174002
57,2024,5,564.52,564.64,567.8,562.37,4032843
56,2024,6,562.47,562.06,575.75,557.195,4143099
55,2024,6,564.12,555.88,566.3399,554.37,2840300
54,2024,6,558.16,559.3,567.8,554.98,4373591
53,2024,6,560.55,558.53,563.7,555.74,3175468
52,2024,6,565.0,561.32,566.0,558.1,3055698
51,2024,7,560.36,557.85,568.44,557.0,3608487
50,2024,7,550.8,554.52,559.1999,549.0,3511453
49,2024,7,567.26,579.33,581.248,564.34,5634226
48,2024,7,581.91,593.46,593.77,580.32,5220938
47,2024,7,596.95,583.95,597.0,577.46,4325689
46,2024,8,580.18,575.13,586.0,569.66,3124236
45,2024,8,573.51,573.35,575.775,567.32,2281143
44,2024,8,582.75,588.47,590.85,578.885,3526597
43,2024,8,586.4,583.56,592.43,579.82,2568852
42,2024,9,583.56,587.65,590.75,583.27,2393712
41,2024,9,595.0,601.67,605.36,592.33,4489355
40,2024,9,595.79,596.48,598.17,590.01,2605242
39,2024,9,604.25,602.92,604.5161,595.16,3572082
38,2024,9,599.81,619.34,620.28,599.5,4270305
37,2024,10,621.56,615.83,624.42,615.08,3020306
36,2024,10,610.1,598.5,610.91,592.0,3849563
35,2024,10,602.99,597.69,607.93,593.5555,2469592
34,2024,10,599.34,608.51,610.53,595.9,2742805
33,2024,10,608.27,604.82,616.09,600.84,2777243
32,2024,11,608.08,600.93,611.0,600.37,2500940
31,2024,11,600.21,611.08,615.3,596.27,2821631
30,2024,11,613.37,609.45,614.8499,607.21,2192094
29,2024,11,615.0,613.01,620.8,607.35,3120452
28,2024,11,622.92,605.88,622.92,603.82,6671629
27,2024,12,613.56,618.39,627.41,610.4481,3344244
26,2024,12,615.62,620.74,621.28,608.0,2142613
25,2024,12,619.95,627.69,629.505,618.34,2639509
24,2024,12,630.65,622.71,634.3617,622.33,2507671
23,2024,12,624.16,628.01,629.05,621.0,2135688
22,2024,13,627.9,627.46,630.46,623.16,1803264
21,2024,13,625.2,629.24,634.3899,619.1836,2804453
20,2024,13,629.01,613.53,631.35,610.73,2628267
19,2024,13,614.99,607.33,615.0,601.59,3708803
18,2024,14,608.0,614.31,615.11,605.571,2115925
17,2024,14,611.0,614.21,615.03,605.5101,2029217
16,2024,14,612.745,630.08,630.41,611.5,2931231
15,2024,14,633.21,617.14,638.0,616.58,3064349
14,2024,14,624.92,636.18,637.91,622.71,3378842
13,2024,15,636.39,628.41,639.0,628.11,2145731
12,2024,15,631.99,618.2,631.99,615.6347,2146635
11,2024,15,610.97,618.58,620.14,609.34,2806248
10,2024,15,624.42,628.78,631.66,617.24,2662662
9,2024,15,628.23,622.83,633.1199,618.915,2959269
8,2024,16,630.17,607.15,630.17,603.871,3085394
7,2024,16,607.5,617.52,622.45,607.5,3519122
6,2024,16,620.97,613.69,620.97,607.71,3312222
5,2024,16,612.1,610.56,621.33,605.435,8468407
4,2024,16,567.88,555.04,579.0,552.16,16449700
